Price,City,State,Bedrooms,Bathrooms,Area_Sqft,Lot Size,Year Built,Days on Market,Property Type
409090.0,Fresno,NY,4,2,2997,9647,2000,71,Multi-Family
1410781.0,San Francisco,NY,4,4,2662,3141,1968,19,Multi-Family
900400.0,Los Angeles,NY,4,2,689,1215,2015,110,Multi-Family
770905.0,Los Angeles,IL,2,4,2898,6768,2017,82,Apartment
1283223.0,Fresno,IL,1,2,724,2456,1961,106,Multi-Family
499747.0,San Diego,NY,2,1,1978,4716,2015,48,Townhouse
712555.0,Sacramento,IL,1,3,1268,9258,1984,68,Condo
619571.0,Sacramento,CA,2,4,3527,3709,1976,77,Apartment
1409033.0,Fresno,CA,3,2,1952,6085,1964,15,Multi-Family
389699.0,Los Angeles,NY,6,3,1769,8386,1991,115,Townhouse
1045885.0,Sacramento,CA,3,3,3923,7449,1978,95,Condo
1377069.0,Fresno,IL,4,4,3859,7651,1979,107,Townhouse
1112286.0,San Diego,CA,1,4,3232,6832,2000,48,Townhouse
1477628.0,Los Angeles,CA,1,1,2062,4344,1956,69,Single Family
353344.0,Sacramento,FL,5,1,1447,1695,1991,72,Single Family
299777.0,San Francisco,IL,2,3,2909,5883,1985,103,Apartment
1200545.0,San Diego,CA,6,2,609,6010,1976,107,Single Family
453846.0,San Francisco,CA,4,1,3562,1356,1998,106,Multi-Family
1309279.0,San Diego,FL,5,2,2744,9418,1962,54,Single Family
294270.0,Sacramento,FL,6,1,3177,2119,1966,92,Townhouse
227369.0,San Francisco,NY,3,2,1445,9511,1955,50,Condo
1079451.0,San Francisco,TX,1,2,2935,8912,1971,64,Condo
811641.0,Sacramento,CA,6,3,3136,6378,1959,105,Apartment
1206970.0,Sacramento,IL,4,2,3322,4428,2011,26,Multi-Family
359738.0,San Francisco,TX,3,1,874,5835,1975,49,Townhouse
667232.0,Fresno,CA,6,3,3922,1257,2012,48,Townhouse
1496467.0,Los Angeles,NY,2,4,1160,5936,1987,27,Apartment
1243614.0,Sacramento,CA,6,3,2438,9159,1980,10,Condo
1350028.0,Fresno,CA,6,4,2276,3297,2003,75,Single Family
142558.0,Fresno,NY,5,2,3454,1432,1997,35,Townhouse
842454.0,San Diego,NY,6,1,2295,1487,1995,60,Apartment
960407.0,Fresno,FL,4,2,2467,2779,1995,120,Townhouse
510123.0,Sacramento,FL,2,3,2033,3029,1987,53,Multi-Family
1336927.0,Sacramento,NY,6,2,1534,8903,2011,84,Townhouse
1377802.0,San Francisco,CA,4,4,1883,6966,1986,10,Townhouse
287677.0,San Diego,IL,6,1,3361,8603,1992,27,Single Family
1409098.0,Los Angeles,IL,6,4,3041,9468,2000,90,Condo
1236695.0,Sacramento,IL,4,4,2879,8525,1999,30,Apartment
850519.0,Sacramento,IL,6,1,2431,1752,2001,15,Multi-Family
406535.0,Fresno,IL,1,2,886,2168,1965,33,Condo
393811.0,Sacramento,TX,6,3,1252,3959,2008,100,Single Family
1211963.0,San Francisco,FL,4,3,2456,6870,1997,69,Multi-Family
467298.0,Los Angeles,TX,6,4,1209,8910,1963,58,Condo
546329.0,San Diego,IL,4,4,2377,3899,1994,80,Townhouse
1263497.0,Fresno,TX,2,1,1430,3729,1992,111,Condo
854770.0,Sacramento,CA,3,4,885,1898,2001,83,Single Family
1159956.0,Los Angeles,NY,2,4,1265,5891,1982,16,Condo
1447743.0,Fresno,NY,1,4,2085,7296,1998,26,Multi-Family
138025.0,Fresno,TX,1,1,2080,9860,1999,44,Apartment
543804.0,San Diego,CA,2,2,3732,8156,2019,30,Multi-Family
563864.0,Fresno,FL,4,3,3158,3949,1960,76,Townhouse
146864.0,Sacramento,NY,1,4,1351,1117,1976,42,Single Family
1217073.0,Fresno,IL,4,3,3217,8739,1976,49,Multi-Family
273704.0,Sacramento,FL,6,4,3431,1449,1958,87,Condo
732277.0,San Diego,NY,2,3,3759,3625,1991,115,Townhouse
1139836.0,Los Angeles,TX,6,3,2794,9423,1993,34,Single Family
840528.0,Los Angeles,FL,2,3,2346,6734,1966,102,Townhouse
719382.0,Fresno,FL,4,1,3654,9907,2013,3,Apartment
155283.0,Fresno,FL,6,1,2452,2886,2016,87,Townhouse
423783.0,Los Angeles,IL,2,3,2610,8780,1977,34,Apartment
554124.0,Los Angeles,CA,2,3,2652,5338,1952,71,Townhouse
729055.0,San Diego,FL,1,4,3549,4792,1973,43,Single Family
1280219.0,San Francisco,TX,1,3,1831,4659,1990,7,Multi-Family
743014.0,Los Angeles,NY,5,4,1507,8044,1983,112,Multi-Family
1122707.0,Los Angeles,CA,6,1,3226,4493,2004,58,Multi-Family
113084.0,San Diego,NY,2,2,2148,9539,2015,94,Townhouse
206332.0,Los Angeles,FL,5,2,3235,3939,1960,94,Townhouse
685711.0,Fresno,FL,5,1,2253,6488,1972,96,Condo
938789.0,Fresno,TX,6,2,2454,5887,1989,50,Multi-Family
1009530.0,San Francisco,IL,5,1,3083,8448,1966,67,Multi-Family
545380.0,Los Angeles,CA,1,3,2037,6805,1972,64,Apartment
357273.0,San Diego,TX,5,4,2723,6968,1957,57,Condo
537598.0,San Francisco,IL,5,2,3694,9944,1973,16,Single Family
263351.0,Los Angeles,FL,2,4,1746,9811,2013,97,Multi-Family
883643.0,Los Angeles,TX,2,4,841,5960,1991,28,Apartment
654277.0,San Francisco,IL,3,1,741,8032,2018,70,Single Family
855844.0,San Diego,NY,1,3,3404,6596,1979,27,Condo
286416.0,Los Angeles,NY,4,4,2294,5246,2015,116,Condo
1471386.0,Los Angeles,IL,2,4,622,4625,1992,84,Single Family
843704.0,Los Angeles,TX,4,1,3816,7652,1963,114,Townhouse
558267.0,San Francisco,NY,1,3,1502,7040,1975,106,Townhouse
575209.0,San Diego,IL,3,4,3771,2665,1982,112,Single Family
788343.0,San Francisco,FL,5,4,718,1624,1964,104,Apartment
1175985.0,Sacramento,IL,4,2,1725,5053,1978,40,Single Family
389748.0,Sacramento,NY,5,3,1188,7429,1966,55,Condo
297796.0,San Francisco,FL,5,3,1748,7189,1956,10,Apartment
117540.0,Los Angeles,TX,6,4,2415,7240,1953,36,Townhouse
320520.0,San Diego,TX,3,2,3290,3111,2007,81,Multi-Family
319961.0,Sacramento,TX,2,3,894,6877,1968,11,Apartment
563715.0,Los Angeles,FL,5,4,2143,3548,1988,28,Condo
842075.0,San Francisco,TX,4,3,3563,2581,1954,54,Condo
1394343.0,San Diego,NY,2,2,1464,7843,1992,70,Condo
1219513.0,San Diego,FL,5,4,1116,4430,1956,91,Single Family
805615.0,Los Angeles,NY,4,1,3481,2514,1961,111,Townhouse
330245.0,Fresno,CA,5,3,960,7153,1993,113,Condo
948645.0,Fresno,IL,2,1,2113,3700,2006,54,Apartment
983080.0,Sacramento,NY,4,4,3764,3690,1995,28,Condo
1001958.0,San Francisco,NY,5,1,1975,9535,1981,60,Townhouse
1465899.0,San Diego,CA,3,1,2413,7910,2013,100,Single Family
875089.0,San Diego,FL,3,4,1557,9804,1976,69,Multi-Family
672952.0,Sacramento,NY,2,1,2702,9320,1961,12,Multi-Family
630401.0,Sacramento,FL,2,1,3931,8662,1951,41,Multi-Family
541228.0,San Francisco,FL,5,1,3000,2295,1966,87,Condo
900860.0,Los Angeles,TX,2,4,3999,3447,1972,21,Condo
197773.0,Sacramento,TX,5,1,1788,5300,2001,24,Condo
975227.0,Los Angeles,FL,4,4,3301,2937,1985,42,Apartment
1113507.0,Sacramento,NY,1,3,2129,7102,1958,38,Apartment
1024884.0,Fresno,IL,6,2,1671,3628,1955,60,Townhouse
1055684.0,San Diego,IL,1,1,3393,9986,1981,80,Condo
396731.0,San Diego,IL,3,3,1443,9102,1963,113,Condo
869597.0,San Francisco,CA,4,3,752,9574,1969,86,Townhouse
860503.0,San Diego,TX,1,2,1169,3329,1991,32,Condo
1408977.0,Los Angeles,TX,3,3,1476,3691,1986,99,Townhouse
151541.0,San Diego,CA,5,1,1665,5891,2010,33,Apartment
1406366.0,Los Angeles,IL,2,2,1456,8429,1978,70,Townhouse
683535.0,Fresno,IL,2,4,1402,4653,1959,97,Apartment
1077238.0,San Francisco,TX,2,4,2161,5742,2008,34,Multi-Family
708347.0,Los Angeles,CA,2,2,1852,7550,1955,58,Multi-Family
933014.0,Fresno,TX,3,4,2410,3470,2002,73,Apartment
1274393.0,San Diego,IL,3,4,3023,5852,1983,85,Townhouse
1314599.0,Los Angeles,CA,2,4,2784,7766,1980,40,Apartment
1186759.0,Sacramento,CA,4,1,2669,7376,1961,25,Condo
1425500.0,Fresno,CA,3,1,2845,9457,1962,107,Apartment
631278.0,Fresno,CA,3,4,3866,4373,1982,110,Townhouse
1256875.0,Sacramento,IL,5,2,1823,2773,1993,70,Apartment
230146.0,San Francisco,TX,4,4,794,1927,2002,110,Apartment
757948.0,Los Angeles,IL,3,1,1116,7054,1959,52,Townhouse
446258.0,Los Angeles,NY,5,1,1034,4346,1973,43,Single Family
183860.0,Fresno,FL,3,1,2616,1461,1952,27,Multi-Family
395747.0,San Diego,NY,4,3,3454,7379,1996,13,Condo
757183.0,San Diego,TX,6,2,2081,4775,2017,74,Townhouse
1131618.0,Fresno,TX,3,4,2415,6096,2011,106,Condo
208579.0,Fresno,NY,1,2,1832,7081,1952,106,Condo
1228020.0,Los Angeles,IL,2,2,3597,3730,1958,24,Single Family
1055904.0,San Francisco,IL,6,2,2630,9873,2003,110,Condo
850524.0,Los Angeles,IL,1,2,3783,6706,1984,102,Single Family
374194.0,Los Angeles,NY,1,3,2866,3036,1964,87,Multi-Family
277923.0,San Diego,FL,5,2,807,5944,2021,68,Apartment
930934.0,San Francisco,IL,1,1,3219,8079,1966,70,Single Family
628592.0,Fresno,TX,3,2,3573,3110,1990,49,Apartment
499090.0,Sacramento,NY,6,3,3614,4546,1996,51,Single Family
1107473.0,Los Angeles,IL,6,1,795,3674,2009,43,Apartment
859034.0,Sacramento,TX,6,3,2088,1515,1958,6,Condo
1082651.0,Sacramento,NY,2,2,3042,4692,2023,61,Multi-Family
208387.0,San Francisco,CA,4,4,2807,5586,1976,99,Apartment
564122.0,San Francisco,IL,5,2,1590,8525,2015,21,Single Family
987975.0,San Diego,TX,3,2,1416,1584,1978,90,Apartment
491022.0,San Diego,NY,1,4,3645,4509,2020,92,Apartment
305465.0,San Diego,TX,6,2,927,2474,1990,20,Multi-Family
334971.0,Sacramento,TX,5,2,1948,4784,1970,44,Multi-Family
1396414.0,Fresno,IL,5,4,862,4199,1968,41,Multi-Family
586833.0,Sacramento,CA,6,4,1507,1556,1985,107,Multi-Family
1458637.0,San Diego,IL,5,4,1617,6677,2023,58,Multi-Family
375021.0,Sacramento,IL,1,1,2257,5257,2018,93,Single Family
1250673.0,Sacramento,NY,3,1,3881,9959,1979,111,Condo
668183.0,Sacramento,IL,2,2,665,6566,1984,42,Single Family
1258068.0,Fresno,FL,4,3,3350,5339,1993,23,Apartment
478198.0,San Diego,CA,2,3,2971,1846,1997,1,Townhouse
421154.0,Fresno,FL,2,3,1440,4971,2009,20,Multi-Family
1434930.0,San Diego,CA,4,1,1365,1898,1967,9,Condo
1312715.0,San Diego,NY,4,4,1601,2079,1955,90,Multi-Family
1361982.0,San Francisco,NY,1,4,2820,5745,1967,111,Apartment
1376159.0,San Francisco,NY,5,4,2168,2738,1978,68,Multi-Family
119222.0,San Diego,NY,1,2,2894,3214,1953,8,Townhouse
976821.0,San Diego,FL,4,2,1072,2832,1965,92,Single Family
530400.0,San Francisco,NY,6,4,2739,2813,1972,58,Apartment
524279.0,Los Angeles,CA,4,1,2371,4972,1979,86,Townhouse
1333867.0,Los Angeles,FL,6,2,3440,5975,1999,113,Apartment
368896.0,San Diego,FL,6,4,1781,8066,2011,120,Apartment
380565.0,San Diego,NY,4,3,3509,5120,2017,71,Single Family
1197421.0,San Francisco,TX,2,4,3406,6569,1988,70,Multi-Family
329837.0,Fresno,CA,1,1,2939,1346,2013,101,Apartment
1040215.0,Los Angeles,FL,5,4,2130,6097,2008,43,Apartment
503182.0,Sacramento,CA,3,4,2362,8743,1998,38,Multi-Family
607972.0,Fresno,CA,4,3,2109,4791,2017,31,Multi-Family
1410074.0,Los Angeles,IL,1,1,860,2838,1998,43,Condo
535463.0,Fresno,CA,5,4,903,2533,1962,37,Multi-Family
1047205.0,San Diego,NY,5,1,2651,1927,2003,63,Condo
1115773.0,San Diego,IL,1,3,1880,6833,2017,59,Condo
1470452.0,Los Angeles,FL,4,4,2367,2891,2021,18,Townhouse
1058406.0,Fresno,IL,3,3,2180,2279,1967,24,Multi-Family
1482612.0,San Diego,FL,5,3,3996,1151,1975,86,Multi-Family
195826.0,Los Angeles,FL,5,4,1965,8146,1974,18,Condo
984633.0,Los Angeles,CA,2,1,1014,1919,1989,105,Single Family
1280680.0,Sacramento,TX,1,3,2852,5704,2015,5,Condo
722912.0,San Diego,FL,5,1,3402,8965,1988,72,Condo
1442863.0,Los Angeles,CA,4,2,2278,8180,1966,103,Apartment
481322.0,Fresno,NY,4,2,1121,4261,1975,50,Townhouse
1375641.0,San Diego,CA,2,2,1948,6670,2009,48,Single Family
547298.0,Los Angeles,IL,5,4,3217,3835,2007,76,Condo
1168200.0,San Francisco,NY,3,4,1072,7750,1971,114,Single Family
728249.0,Sacramento,IL,5,4,3398,7233,1956,78,Single Family
998871.0,San Francisco,FL,6,1,2133,3328,1981,114,Apartment
1122337.0,San Francisco,IL,4,1,1947,3995,1996,40,Condo
190329.0,Los Angeles,TX,4,2,3215,8651,2021,58,Multi-Family
1093409.0,Fresno,IL,2,1,2144,6434,1996,102,Multi-Family
1489699.0,San Diego,FL,3,1,2228,1657,1992,51,Townhouse
1382451.0,San Francisco,CA,6,2,2003,3192,1962,9,Townhouse
258490.0,Sacramento,NY,6,2,1024,9065,1960,95,Single Family
161267.0,Sacramento,IL,5,2,3136,6476,1997,50,Single Family
1411656.0,San Diego,NY,4,1,3650,6748,1983,2,Multi-Family
980741.0,Sacramento,CA,4,1,1403,6539,1989,82,Townhouse
309134.0,Los Angeles,FL,6,3,3111,6149,1952,13,Apartment
586196.0,San Diego,FL,3,3,1949,2789,2020,33,Apartment
596947.0,San Diego,TX,1,1,3540,8256,1960,86,Condo
193325.0,Sacramento,CA,6,1,1917,9358,1955,40,Apartment
1178393.0,Los Angeles,TX,1,2,2473,5451,1956,75,Condo
243343.0,San Diego,TX,2,2,3958,1936,2012,116,Condo
906038.0,Fresno,IL,2,4,1516,4527,1951,101,Multi-Family
668833.0,Los Angeles,FL,5,1,1894,5146,1989,120,Apartment
732202.0,Sacramento,TX,2,1,2072,2578,1981,66,Apartment
275759.0,Fresno,NY,1,1,1338,8697,2011,5,Apartment
537863.0,San Diego,CA,4,3,3616,7784,1990,83,Condo
827893.0,Sacramento,TX,1,4,2813,9576,2022,15,Single Family
1418370.0,Los Angeles,NY,4,4,2006,2091,2023,15,Single Family
996528.0,San Diego,NY,5,4,764,1016,1988,54,Multi-Family
697087.0,Sacramento,IL,4,1,3295,8749,2007,82,Single Family
667300.0,Fresno,CA,1,2,3699,8492,2005,70,Apartment
1321679.0,San Diego,CA,5,1,1446,8068,1985,83,Multi-Family
812527.0,Los Angeles,TX,6,3,2820,9357,1966,70,Condo
534310.0,San Francisco,CA,6,1,2329,4291,1962,32,Multi-Family
402672.0,San Diego,NY,4,2,2890,1444,1989,64,Condo
697945.0,San Diego,FL,6,3,2400,7325,1996,110,Single Family
1387098.0,Los Angeles,TX,5,3,1231,4038,2016,81,Apartment
451247.0,San Francisco,TX,1,2,1023,1621,2019,63,Single Family
825806.0,Sacramento,CA,3,1,2713,7477,1985,15,Apartment
104306.0,San Francisco,CA,6,2,3476,5287,1984,34,Apartment
579576.0,Sacramento,IL,1,2,2249,2604,1967,51,Apartment
982001.0,San Diego,TX,1,2,2708,1145,1979,26,Condo
565244.0,Fresno,FL,2,2,3288,8511,2008,70,Townhouse
1261938.0,San Francisco,FL,5,3,3765,9118,2002,65,Condo
453129.0,Los Angeles,FL,6,4,2468,2090,1950,117,Multi-Family
347890.0,San Francisco,FL,4,4,1659,9835,2000,75,Condo
825324.0,Sacramento,IL,3,3,1983,7846,1992,92,Condo
1131077.0,Los Angeles,NY,2,1,1988,5101,1996,3,Condo
1433969.0,Los Angeles,NY,1,3,3876,8917,1993,63,Apartment
1440490.0,San Diego,CA,3,4,2937,2061,1963,111,Multi-Family
539037.0,San Diego,FL,1,2,2161,7030,1975,45,Apartment
1465615.0,Los Angeles,FL,4,3,3051,6869,1955,64,Single Family
1448976.0,Sacramento,TX,2,2,2749,1346,2001,71,Apartment
224903.0,Fresno,IL,6,4,2064,4491,2022,44,Townhouse
704660.0,Los Angeles,TX,4,3,1224,3952,2022,49,Single Family
508759.0,San Diego,NY,3,2,3942,4881,1973,110,Townhouse
198100.0,Los Angeles,FL,5,2,857,2046,1951,4,Apartment
1171593.0,San Francisco,CA,6,1,1840,1811,2016,10,Townhouse
868311.0,Fresno,TX,3,4,2231,1667,1991,90,Multi-Family
1046834.0,Los Angeles,CA,1,3,2420,1592,1978,76,Multi-Family
353101.0,Fresno,FL,1,4,2451,9741,1961,49,Townhouse
1114155.0,Los Angeles,NY,5,2,2339,8974,2015,53,Condo
980574.0,San Francisco,IL,6,2,1083,2372,1957,81,Apartment
1036583.0,Sacramento,IL,3,4,3752,5731,2003,27,Apartment
398021.0,San Diego,CA,3,2,726,1292,1962,35,Multi-Family
735817.0,Sacramento,CA,6,3,3740,4980,2017,104,Townhouse
1154452.0,Fresno,CA,5,3,3509,7396,2014,73,Single Family
1397853.0,Los Angeles,IL,1,2,1286,2668,1993,4,Single Family
1324583.0,Fresno,IL,5,2,3818,5126,1992,33,Apartment
922155.0,San Francisco,TX,5,1,743,6787,2016,64,Townhouse
1304944.0,Los Angeles,CA,4,3,2329,7908,1965,50,Townhouse
910408.0,Sacramento,CA,3,2,1418,4817,2021,69,Condo
1428849.0,Fresno,IL,3,3,3683,5089,1991,92,Condo
706540.0,Los Angeles,IL,6,2,1924,3685,1966,83,Single Family
798896.0,Sacramento,IL,3,1,2100,3409,1971,58,Condo
539722.0,Fresno,FL,6,4,2702,4501,1972,50,Townhouse
1076134.0,San Francisco,IL,1,4,1462,4169,1998,27,Townhouse
213805.0,Sacramento,CA,5,1,1543,8855,1957,38,Townhouse
1152978.0,Sacramento,CA,3,3,2535,2153,2011,13,Apartment
976078.0,Fresno,IL,2,3,605,3398,1950,49,Apartment
440689.0,San Francisco,CA,1,1,1532,7838,1981,32,Condo
638010.0,Sacramento,NY,5,2,1639,7177,1954,68,Apartment
883012.0,San Francisco,TX,3,4,2177,3011,1969,84,Multi-Family
546284.0,San Diego,TX,4,4,2040,9298,2011,113,Condo
392126.0,Los Angeles,IL,3,1,1545,7035,1997,33,Apartment
1105600.0,San Francisco,CA,3,4,3888,4824,1961,56,Condo
936991.0,Sacramento,TX,1,2,3975,3716,1967,108,Multi-Family
1203446.0,Sacramento,FL,4,1,1493,6406,2015,91,Single Family
1456198.0,San Diego,IL,2,3,3913,8178,2012,4,Single Family
422981.0,San Diego,TX,4,3,1375,8044,1983,9,Single Family
390844.0,Fresno,FL,3,4,3770,5185,1986,39,Multi-Family
562937.0,Sacramento,TX,2,4,3915,2748,2010,43,Apartment
1222304.0,San Francisco,IL,3,3,3640,5324,2009,99,Condo
560234.0,Sacramento,TX,1,4,1613,1303,1958,116,Single Family
166868.0,Sacramento,IL,1,2,2586,9278,2014,115,Multi-Family
524109.0,Sacramento,CA,6,4,2044,4940,2012,117,Multi-Family
434921.0,Los Angeles,CA,2,3,2479,5067,1986,38,Single Family
1083361.0,Sacramento,FL,5,1,1249,9828,1961,82,Condo
1167836.0,Los Angeles,TX,6,2,2283,4038,1953,70,Condo
837398.0,Fresno,FL,3,1,2100,9768,1971,7,Multi-Family
1281515.0,San Francisco,FL,5,4,3018,7330,1983,1,Condo
1080061.0,San Francisco,IL,2,1,2214,3028,2017,111,Condo
1303467.0,Sacramento,CA,1,2,3367,9381,1969,6,Apartment
925872.0,Sacramento,TX,6,2,1471,9507,2020,46,Condo
979559.0,Sacramento,NY,3,3,1573,4233,1985,37,Townhouse
451830.0,San Diego,CA,6,2,3420,5505,1990,86,Apartment
1428613.0,San Francisco,IL,4,3,2091,9753,1986,96,Multi-Family
645454.0,Fresno,IL,4,3,2101,8736,1975,87,Single Family
793777.0,Sacramento,NY,4,1,1616,8476,1996,91,Multi-Family
1372428.0,San Diego,TX,4,1,1729,7379,1954,64,Townhouse
596612.0,San Francisco,CA,2,4,1056,2543,2014,93,Apartment
1307358.0,Sacramento,FL,3,3,1216,8572,2011,87,Multi-Family
1352612.0,Sacramento,NY,3,3,2036,2219,1961,21,Multi-Family
642419.0,San Francisco,NY,4,2,1175,2281,1985,48,Single Family
961607.0,Sacramento,IL,2,2,3528,9102,1993,109,Multi-Family
292055.0,San Diego,IL,3,1,1577,2961,2013,15,Multi-Family
591446.0,Sacramento,NY,1,4,1744,1254,1977,77,Apartment
1064262.0,Sacramento,CA,4,1,2057,5106,1981,106,Condo
846494.0,San Diego,IL,2,2,618,5905,1999,105,Multi-Family
1414445.0,San Francisco,FL,6,2,1976,1775,1964,70,Apartment
1248043.0,Los Angeles,IL,4,4,2192,1203,1982,56,Single Family
1067540.0,Los Angeles,CA,3,2,2578,6302,1958,88,Apartment
857797.0,San Diego,TX,5,1,3694,8820,1955,92,Single Family
396831.0,San Francisco,IL,3,4,3135,9158,1951,114,Apartment
329187.0,Fresno,NY,4,1,3778,4516,2000,13,Townhouse
1257643.0,San Francisco,IL,5,4,709,5357,1950,88,Multi-Family
358119.0,Fresno,NY,3,4,2456,6941,1972,5,Townhouse
1360246.0,Sacramento,IL,1,1,2296,3109,1959,66,Townhouse
1452143.0,San Diego,IL,5,2,2797,2687,1965,17,Condo
113001.0,San Francisco,CA,1,4,2282,4554,1994,77,Townhouse
936069.0,San Diego,NY,2,2,2199,5597,1952,90,Multi-Family
1206928.0,Sacramento,TX,4,1,1906,3379,1995,96,Townhouse
835493.0,Sacramento,IL,6,2,3787,6045,2008,106,Townhouse
1001135.0,San Diego,IL,2,2,3621,3770,1978,118,Single Family
500037.0,Fresno,CA,1,2,1072,3335,1979,14,Townhouse
1178128.0,Los Angeles,CA,1,4,642,4223,1967,70,Single Family
468367.0,Fresno,TX,4,2,3953,3330,1964,104,Multi-Family
543847.0,Los Angeles,IL,5,2,3813,4624,1962,114,Townhouse
308811.0,Los Angeles,CA,3,4,3689,9518,2002,33,Multi-Family
915237.0,Sacramento,CA,2,4,2469,2860,2007,7,Single Family
1427605.0,Sacramento,IL,3,3,1655,1185,1986,12,Single Family
1213359.0,Fresno,IL,2,4,2936,6369,1987,47,Apartment
1314753.0,Los Angeles,CA,5,1,3060,1630,1992,98,Single Family
909232.0,Fresno,TX,2,4,1044,8331,1954,58,Apartment
1025348.0,Sacramento,IL,3,2,2672,6391,2014,114,Single Family
1229367.0,Sacramento,TX,5,1,1256,9446,1963,80,Single Family
651790.0,San Francisco,CA,2,2,881,7350,2022,18,Single Family
1359843.0,San Francisco,TX,1,4,2630,2470,1960,30,Single Family
564035.0,San Diego,TX,2,4,1712,8311,1965,19,Condo
1181346.0,San Diego,IL,3,3,3247,6455,1957,47,Townhouse
698712.0,Los Angeles,CA,2,3,1880,2575,2017,106,Townhouse
1331935.0,Los Angeles,NY,2,2,2011,4759,1998,115,Single Family
221942.0,San Francisco,CA,2,3,3191,5459,2001,6,Apartment
237627.0,San Diego,TX,2,2,2197,8424,2016,112,Single Family
936123.0,San Diego,NY,5,1,1516,4785,1987,113,Townhouse
891266.0,San Diego,CA,2,4,690,2510,2011,11,Single Family
564030.0,Sacramento,FL,6,4,2608,8536,1983,73,Townhouse
1220906.0,Los Angeles,FL,6,2,3648,9786,2011,20,Townhouse
751425.0,Fresno,TX,4,4,2346,2711,2015,53,Single Family
1249075.0,San Diego,FL,4,3,1444,5827,2002,46,Condo
463854.0,Los Angeles,IL,4,4,734,2587,2015,9,Condo
1250374.0,San Diego,TX,5,2,1555,1662,1969,15,Condo
321307.0,Fresno,IL,4,2,688,5098,2018,48,Multi-Family
1014410.0,Sacramento,CA,6,4,2500,4258,1987,28,Townhouse
236666.0,Sacramento,TX,2,2,2884,3523,2009,66,Condo
1321463.0,San Diego,FL,2,1,3857,8715,2016,86,Single Family
1416409.0,San Francisco,FL,2,3,3600,8054,1983,5,Townhouse
229675.0,San Diego,FL,1,3,798,2972,1967,76,Condo
414018.0,Sacramento,CA,1,3,2292,5579,2001,103,Apartment
434016.0,San Diego,CA,1,3,3157,8457,2010,4,Condo
411851.0,Los Angeles,IL,3,1,863,3598,2015,83,Multi-Family
1062025.0,Los Angeles,CA,1,2,1333,3640,1998,105,Condo
717498.0,San Francisco,TX,1,2,3379,1670,2013,70,Condo
1112100.0,San Diego,FL,2,3,1378,8884,2022,92,Multi-Family
890769.0,San Francisco,IL,2,1,2731,4407,2023,2,Multi-Family
617617.0,San Diego,IL,2,2,1184,3972,2010,88,Single Family
475989.0,Los Angeles,TX,2,2,3102,6488,2002,120,Apartment
482156.0,San Diego,NY,1,4,3948,4253,1995,55,Townhouse
455797.0,San Diego,IL,6,1,786,5942,2002,103,Condo
1090941.0,San Diego,FL,3,4,890,6226,1999,29,Condo
699839.0,Sacramento,CA,6,4,1851,6489,2015,22,Apartment
975466.0,San Diego,TX,4,1,2991,1778,1965,74,Townhouse
161264.0,San Francisco,IL,2,1,2828,7470,1986,118,Apartment
1342267.0,Los Angeles,IL,1,4,1791,1988,1978,73,Condo
235502.0,Los Angeles,NY,5,2,2434,6501,1981,119,Townhouse
1382618.0,Sacramento,TX,5,1,3721,7132,1955,65,Multi-Family
1016919.0,Sacramento,FL,1,3,2696,8955,1957,7,Apartment
373698.0,Los Angeles,IL,5,3,3579,2532,1955,118,Apartment
1345391.0,Fresno,IL,5,3,646,4846,1980,45,Apartment
677597.0,Fresno,IL,1,4,3485,9074,1989,101,Multi-Family
923080.0,Los Angeles,IL,3,2,2742,2878,1951,67,Condo
1411902.0,Sacramento,FL,2,1,1008,7656,1982,30,Condo
1464732.0,San Francisco,TX,4,1,3163,1052,1958,113,Condo
284784.0,Fresno,TX,3,4,1588,4126,2008,55,Townhouse
1096197.0,San Diego,FL,5,3,1993,5581,1951,77,Condo
152511.0,Los Angeles,IL,5,3,3460,3225,2014,40,Single Family
941690.0,San Diego,IL,6,4,661,2846,2003,10,Condo
1400044.0,Sacramento,TX,5,1,2160,2181,1953,57,Condo
474461.0,San Francisco,IL,6,1,2743,8980,2016,119,Single Family
1414669.0,Fresno,NY,2,2,1346,5540,1990,3,Condo
399142.0,Fresno,IL,3,1,1815,9641,1966,109,Apartment
108787.0,Fresno,NY,4,1,3249,4366,1954,10,Apartment
1266372.0,Los Angeles,FL,1,3,3321,9019,1997,9,Single Family
1436634.0,San Francisco,NY,2,3,2915,7934,2018,100,Apartment
1135748.0,San Diego,TX,6,3,3126,4046,2009,72,Condo
1445315.0,Los Angeles,IL,2,3,1897,4300,1952,10,Apartment
710158.0,San Francisco,NY,5,2,2609,8200,2005,76,Condo
426442.0,Fresno,IL,5,2,1741,4338,1986,112,Apartment
474005.0,San Francisco,IL,1,4,3102,8039,2015,73,Multi-Family
102028.0,Sacramento,TX,3,1,650,2740,1955,4,Townhouse
1171830.0,San Diego,IL,1,4,2322,2476,1957,3,Townhouse
660843.0,Los Angeles,NY,6,2,3890,2155,1961,43,Condo
1071749.0,San Diego,CA,3,3,3391,7953,2008,52,Multi-Family
470645.0,San Diego,FL,5,4,2998,1309,1999,47,Condo
1015628.0,San Francisco,IL,4,3,3677,3304,1955,88,Apartment
962971.0,Sacramento,NY,2,4,3352,9760,2022,118,Apartment
589012.0,Fresno,TX,1,2,690,7936,2019,31,Townhouse
907603.0,Fresno,IL,6,3,969,7373,1988,110,Apartment
